customerID,Contract,PaperlessBilling,PaymentMethod
2720-FVBQP,Month-to-month,1,Credit card (automatic)
9906-NHHVC,Two year,1,Bank transfer (automatic)
4522-XRWWI,One year,0,Credit card (automatic)
3766-EJLFL,Two year,1,Bank transfer (automatic)
5939-SXWHM,Two year,0,Bank transfer (automatic)
8152-UOBNY,One year,1,Electronic check
7351-KYHQH,Month-to-month,1,Electronic check
7643-RCHXS,Two year,0,Electronic check
8246-SHFGA,Month-to-month,0,Credit card (automatic)
8387-MOJJT,Month-to-month,1,Credit card (automatic)
0620-XEFWH,Month-to-month,0,Mailed check
6485-QXWWE,Two year,0,Bank transfer (automatic)
2761-OCIAX,Month-to-month,1,Electronic check
7321-VGNKU,Month-to-month,1,Electronic check
5327-CNLUQ,Two year,1,Bank transfer (automatic)
7552-KEYGT,Two year,0,Bank transfer (automatic)
5816-JMLGY,Two year,1,Bank transfer (automatic)
3068-OMWZA,Month-to-month,1,Electronic check
2927-QRRQV,One year,1,Electronic check
6032-KRXXO,Month-to-month,1,Electronic check
7459-RRWQZ,Month-to-month,1,Bank transfer (automatic)
6265-SXWBU,One year,0,Credit card (automatic)
7941-RCJOW,Two year,1,Credit card (automatic)
6374-NTQLP,Two year,1,Credit card (automatic)
4154-AQUGT,Month-to-month,1,Bank transfer (automatic)
2387-KDZQY,One year,1,Mailed check
3584-WKTTW,One year,1,Electronic check
3399-BMLVW,Two year,0,Credit card (automatic)
1971-DTCZB,Two year,1,Bank transfer (automatic)
3092-IGHWF,One year,0,Electronic check
3374-PZLXD,Month-to-month,0,Mailed check
3813-DHBBB,Two year,1,Bank transfer (automatic)
2812-REYAT,One year,1,Bank transfer (automatic)
6518-PPLMZ,Two year,1,Mailed check
4939-KYYPY,Month-to-month,0,Electronic check
8017-LXHFA,Month-to-month,1,Electronic check
5930-GBIWP,Two year,1,Credit card (automatic)
6022-KOUQO,Month-to-month,0,Bank transfer (automatic)
6352-TWCAU,Month-to-month,1,Electronic check
2361-UPSND,One year,0,Mailed check
6035-RIIOM,Two year,1,Bank transfer (automatic)
2929-QNSRW,One year,1,Electronic check
1262-OPMFY,Month-to-month,1,Bank transfer (automatic)
9504-DSHWM,Month-to-month,0,Bank transfer (automatic)
5035-BVCXS,Month-to-month,1,Mailed check
6267-DCFFZ,Month-to-month,1,Electronic check
3533-UVMOM,Two year,0,Bank transfer (automatic)
2439-LYPMQ,Month-to-month,1,Electronic check
4248-QPAVC,Month-to-month,1,Bank transfer (automatic)
1899-VXWXM,One year,1,Credit card (automatic)
1478-VPOAD,Month-to-month,0,Electronic check
9995-HOTOH,Two year,0,Electronic check
2988-PLAHS,One year,1,Electronic check
1371-OJCEK,One year,0,Bank transfer (automatic)
4999-IEZLT,One year,0,Credit card (automatic)
8883-ANODQ,Two year,1,Credit card (automatic)
4690-LLKUA,Month-to-month,1,Electronic check
2351-RRBUE,One year,0,Mailed check
5980-BDHPY,Two year,1,Bank transfer (automatic)
1498-DQNRX,Month-to-month,0,Mailed check
9469-WEJBT,Month-to-month,1,Electronic check
3331-HQDTW,Month-to-month,1,Mailed check
9490-DFPMD,Month-to-month,1,Electronic check
2581-VKIRT,One year,0,Mailed check
5442-XSDCW,Month-to-month,1,Bank transfer (automatic)
7426-WEIJX,Month-to-month,1,Electronic check
2851-MMUTZ,Month-to-month,1,Mailed check
3049-NDXFL,Month-to-month,0,Mailed check
8580-AECUZ,Month-to-month,1,Electronic check
3307-TLCUD,Month-to-month,0,Mailed check
6625-FLENO,Two year,0,Mailed check
2967-MXRAV,One year,0,Mailed check
7963-GQRMY,Month-to-month,0,Mailed check
8189-HBVRW,Month-to-month,0,Electronic check
4163-KIUHY,Month-to-month,1,Electronic check
1228-FZFRV,Month-to-month,0,Credit card (automatic)
3500-NSDOA,Two year,0,Credit card (automatic)
1171-TYKUR,Month-to-month,0,Electronic check
3761-FLYZI,Month-to-month,1,Bank transfer (automatic)
2058-DCJBE,Month-to-month,1,Electronic check
5364-XYIRR,Month-to-month,1,Electronic check
4829-AUOAX,Month-to-month,0,Bank transfer (automatic)
1219-NNDDO,Month-to-month,1,Electronic check
8388-DMKAE,Two year,0,Mailed check
4403-BWPAY,One year,1,Credit card (automatic)
9659-QEQSY,Month-to-month,1,Electronic check
5405-ZMYXQ,Month-to-month,1,Credit card (automatic)
5047-LHVLY,Month-to-month,1,Mailed check
1442-OKRJE,One year,1,Bank transfer (automatic)
4737-AQCPU,Two year,0,Credit card (automatic)
9158-VCTQB,Month-to-month,1,Bank transfer (automatic)
2808-CHTDM,Two year,0,Mailed check
6311-UEUME,Month-to-month,1,Electronic check
0793-TWELN,Month-to-month,1,Electronic check
3283-WCWXT,Two year,0,Mailed check
1060-ENTOF,One year,1,Credit card (automatic)
0999-QXNSA,Month-to-month,1,Mailed check
5451-MHQOF,One year,1,Mailed check
4836-WNFNO,Two year,0,Credit card (automatic)
9225-BZLNZ,Two year,1,Electronic check
0354-VXMJC,Two year,0,Credit card (automatic)
4422-QVIJA,Month-to-month,0,Mailed check
9365-SRSZE,Month-to-month,1,Electronic check
6839-ITVZJ,Month-to-month,1,Electronic check
8332-OSJDW,One year,0,Mailed check
4735-BJKOU,Two year,0,Mailed check
0274-JKUJR,Month-to-month,0,Mailed check
5740-YHGTW,Month-to-month,1,Credit card (automatic)
8917-SZTTJ,Two year,0,Credit card (automatic)
1696-MZVAU,One year,1,Credit card (automatic)
7359-WWYJV,Two year,0,Credit card (automatic)
0375-HVGXO,Month-to-month,1,Electronic check
4906-ZHGPK,One year,1,Electronic check
8593-WHYHV,Month-to-month,1,Electronic check
3795-GWTRD,Two year,0,Credit card (automatic)
1298-PHBTI,Two year,1,Electronic check
6223-DHJGV,One year,1,Mailed check
6961-MJKBO,Two year,0,Bank transfer (automatic)
6097-EQISJ,One year,1,Credit card (automatic)
4423-YLHDV,Month-to-month,1,Bank transfer (automatic)
8158-WPEZG,Month-to-month,1,Electronic check
0107-YHINA,Month-to-month,1,Electronic check
4918-FYJNT,Month-to-month,0,Electronic check
0727-BNRLG,Two year,1,Credit card (automatic)
4854-CIDCF,Month-to-month,0,Electronic check
8640-SDGKB,Month-to-month,1,Electronic check
3280-MRDOF,Two year,1,Credit card (automatic)
6435-SRWBJ,Month-to-month,1,Electronic check
9964-WBQDJ,Two year,1,Credit card (automatic)
6303-KFWSL,One year,1,Electronic check
1702-CCFNJ,Month-to-month,0,Bank transfer (automatic)
8932-CZHRQ,One year,0,Credit card (automatic)
0386-CWRGM,Two year,0,Mailed check
5515-RUGKN,Month-to-month,1,Credit card (automatic)
0404-AHASP,Two year,0,Credit card (automatic)
7279-NMVJC,One year,0,Bank transfer (automatic)
2081-VEYEH,Month-to-month,1,Electronic check
6407-UTSLV,Month-to-month,1,Bank transfer (automatic)
4116-TZAQJ,Month-to-month,1,Credit card (automatic)
9060-HJJRW,One year,1,Credit card (automatic)
2587-YNLES,Two year,0,Mailed check
7398-SKNQZ,Month-to-month,0,Electronic check
5935-FCCNB,Month-to-month,1,Electronic check
1958-RNRKS,Month-to-month,0,Electronic check
5136-RGMZO,Month-to-month,1,Electronic check
8345-MVDYC,Two year,0,Bank transfer (automatic)
8226-BXGES,One year,0,Bank transfer (automatic)
3877-JRJIP,Month-to-month,1,Electronic check
8375-DKEBR,Month-to-month,1,Electronic check
9705-IOVQQ,One year,0,Electronic check
1015-OWJKI,Month-to-month,0,Mailed check
7511-YMXVQ,Month-to-month,1,Electronic check
2040-XBAVJ,Two year,0,Bank transfer (automatic)
7551-JOHTI,Month-to-month,0,Mailed check
8887-IPQNC,Month-to-month,1,Mailed check
8646-JCOMS,One year,1,Bank transfer (automatic)
9804-ICWBG,Month-to-month,1,Electronic check
1222-KJNZD,Month-to-month,1,Bank transfer (automatic)
0106-GHRQR,Month-to-month,1,Bank transfer (automatic)
5318-IXUZF,Month-to-month,1,Bank transfer (automatic)
3768-VHXQO,Two year,0,Credit card (automatic)
8952-WCVCD,One year,1,Bank transfer (automatic)
2418-TPEUN,Two year,1,Credit card (automatic)
3963-RYFNS,Two year,1,Bank transfer (automatic)
3198-VELRD,Month-to-month,1,Bank transfer (automatic)
8540-ZQGEA,Two year,0,Credit card (automatic)
1320-REHCS,Month-to-month,1,Electronic check
4137-JOPHL,Two year,1,Bank transfer (automatic)
9436-ZBZCT,Month-to-month,1,Electronic check
7801-CEDNV,One year,0,Credit card (automatic)
2057-BOYKM,Two year,1,Bank transfer (automatic)
3658-QQJYD,One year,1,Credit card (automatic)
1803-BGNBD,Month-to-month,1,Electronic check
0134-XWXCE,One year,0,Bank transfer (automatic)
6950-TWMYB,Two year,1,Bank transfer (automatic)
5848-FHRFC,Two year,0,Bank transfer (automatic)
2243-FNMMI,Month-to-month,0,Mailed check
2511-MORQY,One year,0,Bank transfer (automatic)
5356-KZCKT,Two year,1,Credit card (automatic)
9470-XCCEM,Month-to-month,1,Bank transfer (automatic)
6519-CFDBX,Month-to-month,1,Electronic check
3902-MIVLE,Two year,0,Mailed check
0409-WTMPL,One year,1,Credit card (automatic)
8763-KIAFH,One year,1,Mailed check
3669-WHAFY,Two year,1,Credit card (automatic)
3055-VTCGS,One year,0,Credit card (automatic)
3144-KMTWZ,Month-to-month,1,Bank transfer (automatic)
7279-BUYWN,Month-to-month,1,Electronic check
7156-MHUGY,Month-to-month,1,Electronic check
7198-GLXTC,Month-to-month,0,Electronic check
2007-QVGAW,Two year,1,Bank transfer (automatic)
5207-PLSTK,Month-to-month,1,Mailed check
2307-FYNNL,Two year,1,Electronic check
5605-XNWEN,Two year,1,Bank transfer (automatic)
2155-AMQRX,Month-to-month,1,Credit card (automatic)
6181-AXXYF,Two year,0,Credit card (automatic)
5091-HFAZW,Month-to-month,1,Electronic check
0516-VRYBW,One year,0,Bank transfer (automatic)
2519-LBNQL,One year,1,Electronic check
8623-ULFNQ,Month-to-month,1,Electronic check
8380-PEFPE,Month-to-month,1,Electronic check
5687-DKDTV,Month-to-month,0,Mailed check
1568-LJSZU,Two year,1,Credit card (automatic)
7530-HDYDS,Month-to-month,1,Credit card (automatic)
7789-HKSBS,One year,1,Bank transfer (automatic)
7416-CKTEP,Two year,1,Bank transfer (automatic)
2586-CWXVV,Month-to-month,0,Electronic check
3096-IZETN,Month-to-month,0,Bank transfer (automatic)
2348-KCJLT,One year,1,Mailed check
8401-EMUWF,Month-to-month,1,Bank transfer (automatic)
4193-IBKSW,Two year,0,Bank transfer (automatic)
5377-NDTOU,Two year,0,Mailed check
5922-ABDVO,Month-to-month,0,Mailed check
2474-LCNUE,Month-to-month,1,Credit card (automatic)
0839-QNXME,Two year,0,Credit card (automatic)
3506-OVLKD,One year,0,Bank transfer (automatic)
9172-ANCRX,Month-to-month,1,Electronic check
6650-VJONK,Month-to-month,1,Bank transfer (automatic)
2178-PMGCJ,Month-to-month,1,Mailed check
7492-TAFJD,Two year,0,Mailed check
2773-MADBQ,Two year,1,Mailed check
6016-LVTJQ,Month-to-month,0,Mailed check
7860-KSUGX,Two year,0,Credit card (automatic)
8966-KZXXA,Two year,0,Credit card (automatic)
6910-HADCM,Month-to-month,0,Electronic check
4816-LXZYW,Month-to-month,1,Electronic check
9606-PBKBQ,Month-to-month,1,Electronic check
5149-QYTTU,One year,1,Credit card (automatic)
2070-XYMFH,Month-to-month,1,Mailed check
2085-BOJKI,One year,1,Bank transfer (automatic)
0817-HSUSE,Month-to-month,1,Electronic check
5442-PPTJY,Two year,0,Mailed check
1927-QEWMY,Two year,0,Credit card (automatic)
1663-MHLHE,Month-to-month,0,Mailed check
5663-QBGIS,Two year,0,Bank transfer (automatic)
4450-MDZFX,Month-to-month,0,Bank transfer (automatic)
6701-DHKWQ,Two year,0,Credit card (automatic)
7554-AKDQF,Month-to-month,0,Mailed check
3536-IQCTX,Month-to-month,0,Electronic check
4911-BANWH,Month-to-month,1,Credit card (automatic)
8496-EJAUI,Month-to-month,1,Credit card (automatic)
0794-YVSGE,Two year,0,Bank transfer (automatic)
5423-BHIXO,Month-to-month,1,Electronic check
6908-VVYHM,Month-to-month,1,Electronic check
2959-EEXWB,Month-to-month,1,Bank transfer (automatic)
1839-UMACK,One year,0,Electronic check
3030-YDNRM,Month-to-month,1,Electronic check
7321-KKSDU,Two year,0,Mailed check
3402-XRIUO,Month-to-month,1,Mailed check
3132-TVFDZ,Month-to-month,1,Electronic check
8286-AFUYI,Month-to-month,0,Electronic check
8080-DDEMJ,Month-to-month,0,Electronic check
8356-WUAOJ,Month-to-month,1,Electronic check
6365-MTGZX,Month-to-month,1,Electronic check
1349-WXNGG,Month-to-month,0,Bank transfer (automatic)
8058-DMYRU,Month-to-month,1,Electronic check
9350-ZXYJC,Two year,1,Credit card (automatic)
6990-YNRIO,Two year,0,Bank transfer (automatic)
8958-JPTRR,One year,0,Electronic check
6959-GQEGV,Month-to-month,1,Electronic check
3173-WSSUE,Two year,0,Credit card (automatic)
1265-HVPZB,One year,0,Credit card (automatic)
4115-UMJFQ,One year,1,Bank transfer (automatic)
7369-TRPFD,One year,0,Mailed check
1098-KFQEC,Two year,0,Credit card (automatic)
7190-XHTWJ,One year,0,Mailed check
0621-TWIEM,Month-to-month,1,Electronic check
3537-RYBHH,Month-to-month,1,Credit card (automatic)
2485-ITVKB,Month-to-month,1,Electronic check
3669-OYSJI,Month-to-month,0,Credit card (automatic)
1612-EOHDH,Month-to-month,0,Electronic check
6702-OHFWR,Month-to-month,1,Electronic check
5296-BFCYD,Two year,1,Mailed check
4510-PYUSH,Month-to-month,1,Credit card (automatic)
9359-JANWS,Two year,0,Credit card (automatic)
7517-SAWMO,Month-to-month,1,Electronic check
4143-HHPMK,Month-to-month,1,Electronic check
3279-DYZQM,Two year,0,Mailed check
7054-LGEQW,Month-to-month,0,Mailed check
0523-VNGTF,Month-to-month,1,Electronic check
9575-IWCAZ,One year,0,Mailed check
7105-MXJLL,One year,0,Mailed check
7064-FRRSW,One year,1,Electronic check
7940-UQQUG,One year,1,Bank transfer (automatic)
0923-PNFUB,Month-to-month,0,Electronic check
3961-SXAXY,Month-to-month,1,Bank transfer (automatic)
7010-BRBUU,Two year,0,Credit card (automatic)
3566-HJGPK,Month-to-month,1,Mailed check
3062-ICYZQ,Month-to-month,1,Electronic check
9938-PRCVK,Two year,0,Bank transfer (automatic)
0973-KYVNF,Two year,1,Credit card (automatic)
5129-HHMZC,Two year,0,Credit card (automatic)
9637-CDTKZ,Two year,1,Credit card (automatic)
3946-JEWRQ,One year,1,Credit card (automatic)
7873-CVMAW,Two year,0,Credit card (automatic)
0463-WZZKO,Month-to-month,1,Credit card (automatic)
3494-JCHRQ,Month-to-month,1,Electronic check
6474-FVJLC,Month-to-month,1,Electronic check
4524-QCSSM,Month-to-month,1,Bank transfer (automatic)
5832-EXGTT,Month-to-month,1,Mailed check
8840-DQLGN,Month-to-month,1,Bank transfer (automatic)
2039-JONDJ,One year,0,Bank transfer (automatic)
7217-JYHOQ,Month-to-month,1,Credit card (automatic)
6695-FRVEC,Two year,1,Bank transfer (automatic)
4547-LYTDD,Month-to-month,0,Electronic check
9894-QMIMJ,One year,0,Bank transfer (automatic)
8069-YQQAJ,Month-to-month,1,Mailed check
6770-XUAGN,Month-to-month,1,Electronic check
4193-ORFCL,Month-to-month,0,Mailed check
1636-NTNCO,Month-to-month,1,Credit card (automatic)
3466-WAESX,Month-to-month,1,Electronic check
9281-PKKZE,Month-to-month,1,Electronic check
3638-VBZTA,Two year,1,Bank transfer (automatic)
7459-IMVYU,Month-to-month,0,Electronic check
7776-QWNFX,Month-to-month,1,Bank transfer (automatic)
6689-TCZHQ,Month-to-month,0,Electronic check
8563-OYMQY,Month-to-month,1,Credit card (automatic)
0754-EEBDC,Two year,0,Mailed check
5777-ZPQNC,One year,0,Electronic check
1951-IEYXM,Two year,1,Credit card (automatic)
3318-NMQXL,Month-to-month,1,Electronic check
3143-ILDAL,Month-to-month,1,Electronic check
1022-RKXDR,One year,1,Mailed check
2361-FJWNO,One year,0,Credit card (automatic)
2272-UOINI,Month-to-month,1,Electronic check
8232-UTFOZ,Two year,0,Credit card (automatic)
3750-YHRYO,One year,0,Mailed check
6637-KYRCV,Month-to-month,1,Electronic check
5668-MEISB,Two year,0,Credit card (automatic)
0129-QMPDR,One year,1,Bank transfer (automatic)
7188-CBBBA,One year,1,Electronic check
5356-CSVSQ,Month-to-month,0,Electronic check
3221-CJMSG,Month-to-month,1,Credit card (automatic)
4720-VSTSI,Month-to-month,1,Bank transfer (automatic)
3219-JQRSL,Two year,0,Credit card (automatic)
2801-NISEI,Month-to-month,0,Electronic check
3946-MHCZW,Month-to-month,0,Mailed check
4623-ZKHLY,Month-to-month,1,Bank transfer (automatic)
6732-VAILE,Two year,1,Credit card (automatic)
8201-AAXCB,Month-to-month,0,Electronic check
7696-CFTAT,Two year,0,Bank transfer (automatic)
1845-CSBRZ,Month-to-month,0,Bank transfer (automatic)
2123-VSCOT,Two year,1,Bank transfer (automatic)
6651-AZVTJ,Month-to-month,1,Electronic check
4566-GOLUK,Month-to-month,1,Bank transfer (automatic)
2484-DGXPZ,Month-to-month,1,Mailed check
2018-QKYGT,Month-to-month,1,Electronic check
2792-VPPET,Month-to-month,1,Electronic check
7409-JURKQ,One year,1,Bank transfer (automatic)
3247-MHJKM,Month-to-month,0,Mailed check
1964-SVLEA,One year,1,Mailed check
4587-NUKOX,Month-to-month,1,Electronic check
7297-DVYGA,One year,1,Bank transfer (automatic)
2239-CGBUZ,One year,1,Bank transfer (automatic)
0854-UYHZD,Two year,0,Mailed check
7243-LCGGZ,Month-to-month,0,Mailed check
8267-KFGYD,Month-to-month,1,Mailed check
4890-VMUAV,One year,0,Electronic check
9261-WDCAF,Month-to-month,0,Mailed check
3764-MNMOI,Two year,0,Credit card (automatic)
7442-YGZFK,Month-to-month,1,Credit card (automatic)
0420-BWTPW,Month-to-month,0,Mailed check
8229-BUJHX,Two year,0,Bank transfer (automatic)
7449-HVPIV,Month-to-month,1,Credit card (automatic)
5504-WSIUR,One year,1,Bank transfer (automatic)
8183-ONMXC,Month-to-month,0,Electronic check
8466-PZBLH,Two year,0,Bank transfer (automatic)
9614-RMGHA,Month-to-month,1,Bank transfer (automatic)
8735-IJJEG,Month-to-month,0,Credit card (automatic)
0564-MUUQK,Month-to-month,1,Bank transfer (automatic)
5054-IEXZT,Month-to-month,1,Electronic check
5834-ASPWA,Month-to-month,1,Electronic check
0701-RFGFI,Month-to-month,1,Bank transfer (automatic)
0019-EFAEP,Two year,1,Bank transfer (automatic)
5619-PTMIK,Month-to-month,0,Electronic check
3737-XBQDD,Month-to-month,1,Bank transfer (automatic)
5882-CMAZQ,Month-to-month,0,Electronic check
5846-QFDFI,Month-to-month,0,Credit card (automatic)
4445-KWOKW,One year,1,Bank transfer (automatic)
3511-APPBJ,One year,1,Credit card (automatic)
7967-HYCDE,Month-to-month,0,Bank transfer (automatic)
2430-RRYUW,One year,1,Mailed check
3948-XHGNA,Month-to-month,1,Bank transfer (automatic)
3723-BFBGR,Month-to-month,0,Credit card (automatic)
0565-IYCGT,One year,1,Credit card (automatic)
5447-WZAFP,One year,1,Mailed check
5110-CHOPY,Two year,0,Electronic check
5445-UTODQ,Month-to-month,1,Electronic check
4425-OWHWB,One year,1,Credit card (automatic)
7892-QVYKW,Month-to-month,0,Electronic check
9675-ICXCT,Two year,1,Electronic check
1024-VRZHF,Month-to-month,1,Electronic check
4703-MQYKT,Two year,0,Mailed check
9497-QCMMS,Month-to-month,1,Electronic check
5692-ICXLW,Month-to-month,1,Electronic check
0602-DDUML,Two year,0,Mailed check
2208-MPXIO,Two year,1,Bank transfer (automatic)
1960-UYCNN,Month-to-month,1,Electronic check
0348-SDKOL,Month-to-month,1,Credit card (automatic)
3190-FZATL,Month-to-month,0,Mailed check
7336-RLLRH,One year,0,Mailed check
4373-MAVJG,Month-to-month,1,Bank transfer (automatic)
8901-HJXTF,Month-to-month,0,Mailed check
7710-JSYOA,Two year,1,Bank transfer (automatic)
5419-KLXBN,Month-to-month,1,Bank transfer (automatic)
3424-NMNBO,One year,1,Electronic check
9885-MFVSU,Two year,1,Credit card (automatic)
4514-GFCFI,Month-to-month,1,Electronic check
0607-MVMGC,One year,0,Credit card (automatic)
3365-SAIGS,Month-to-month,1,Electronic check
9828-AOQLM,Month-to-month,1,Electronic check
8022-BECSI,One year,0,Mailed check
8000-REIQB,Month-to-month,1,Electronic check
9993-LHIEB,Two year,0,Mailed check
0266-CLZKZ,Two year,1,Bank transfer (automatic)
7615-ESMYF,Month-to-month,0,Electronic check
3858-VOBET,Month-to-month,1,Electronic check
7020-OZKXZ,Month-to-month,0,Credit card (automatic)
3977-QCRSL,Month-to-month,0,Mailed check
0017-DINOC,Two year,0,Credit card (automatic)
1447-PJGGA,Two year,1,Electronic check
8565-CLBZW,Month-to-month,1,Mailed check
9139-WQQDY,One year,0,Mailed check
0224-HJAPT,Month-to-month,0,Electronic check
8086-OVPWV,Month-to-month,1,Electronic check
9430-FRQOC,Month-to-month,1,Mailed check
7639-OPLNG,Two year,1,Bank transfer (automatic)
3074-GQWYX,Month-to-month,1,Bank transfer (automatic)
1492-QGCLU,Month-to-month,0,Electronic check
6845-RGTYS,Month-to-month,1,Electronic check
7328-OWMOM,One year,0,Credit card (automatic)
4418-LZMSV,Month-to-month,0,Bank transfer (automatic)
5155-AZQPB,Month-to-month,0,Mailed check
